gene	accession	ref_hits	ref_agree	ref_disagree	ref_unnamed	disagreeing_refs	eggnog_status	eggnog_name	flag
flip	GCF_900187115.1	4	4	0	0				
flip	GCF_900461455.1	5	5	0	0				
flip	GCF_900475935.1	5	5	0	0				
flip	GCF_900476215.1	5	5	0	0				
flip	GCF_900478295.1	4	4	0	0				
flip	GCF_900637395.1	5	5	0	0				
flip	GCF_905120465.1	5	5	0	0				
flip	GCF_905120475.1	5	5	0	0				
fliq	GCF_000012965.1	4	4	0	0				
fliq	GCF_000021725.1	4	4	0	0				
fliq	GCF_000024885.1	5	5	0	0				
fliq	GCF_000092245.1	5	5	0	0				
fliq	GCF_000147355.1	5	5	0	0				
fliq	GCF_000155475.1	5	5	0	0				
fliq	GCF_000162575.1	5	5	0	0				
fliq	GCF_000183725.1	5	5	0	0				
fliq	GCF_000194135.1	5	5	0	0				
fliq	GCF_000196135.1	5	5	0	0				
fliq	GCF_000200595.1	5	5	0	0				
fliq	GCF_000242915.1	5	5	0	0				
fliq	GCF_000254135.1	5	5	0	0				
fliq	GCF_000259275.1	5	5	0	0				
fliq	GCF_000265295.1	5	5	0	0				
fliq	GCF_000420385.1	5	5	0	0				
fliq	GCF_000445475.1	5	5	0	0				
fliq	GCF_000507845.1	5	5	0	0				
fliq	GCF_000518225.1	5	5	0	0				
fliq	GCF_000568815.1	5	5	0	0				
fliq	GCF_000597725.1	5	5	0	0				
fliq	GCF_000686565.1	5	5	0	0				
fliq	GCF_000687535.1	5	5	0	0				
fliq	GCF_000736415.1	5	5	0	0				
fliq	GCF_000744435.1	5	5	0	0				
fliq	GCF_000762845.2	5	5	0	0				
fliq	GCF_000762875.2	5	5	0	0				
fliq	GCF_000763135.2	5	5	0	0				
fliq	GCF_000765805.2	5	5	0	0				
fliq	GCF_000765905.2	5	5	0	0				
fliq	GCF_000813325.1	5	5	0	0				
fliq	GCF_000816185.1	5	5	0	0				
fliq	GCF_000816305.1	5	5	0	0				
fliq	GCF_000816785.1	5	5	0	0				
fliq	GCF_001282945.1	5	5	0	0				
fliq	GCF_001283065.1	5	5	0	0				
fliq	GCF_001298465.1	5	5	0	0				
fliq	GCF_001457695.1	4	4	0	0				
fliq	GCF_001602095.1	5	5	0	0				
fliq	GCF_001687475.2	5	5	0	0				
fliq	GCF_001693335.1	5	5	0	0				
fliq	GCF_001723605.1	5	5	0	0				
fliq	GCF_001956695.1	5	5	0	0				
fliq	GCF_002021925.1	5	5	0	0				
fliq	GCF_002080395.1	5	5	0	0				
fliq	GCF_002104335.1	5	5	0	0				
fliq	GCF_002119425.1	5	5	0	0				
fliq	GCF_002139855.1	5	5	0	0				
fliq	GCF_002139875.1	5	5	0	0				
fliq	GCF_002139915.1	5	5	0	0				
fliq	GCF_002139935.1	5	5	0	0				
fliq	GCF_002238335.1	5	5	0	0				
fliq	GCF_002335445.1	5	5	0	0				
fliq	GCF_002837275.1	5	5	0	0				
fliq	GCF_003063245.1	5	5	0	0				
fliq	GCF_003063295.1	5	5	0	0				
fliq	GCF_003245365.1	5	5	0	0				
fliq	GCF_003316695.1	5	5	0	0				
fliq	GCF_003346775.1	5	5	0	0				
fliq	GCF_003346815.1	5	5	0	0				
fliq	GCF_003355515.1	5	5	0	0				
fliq	GCF_003364195.1	5	5	0	0				
fliq	GCF_003364205.1	5	5	0	0				
fliq	GCF_003364215.1	5	5	0	0				
fliq	GCF_003364255.1	5	5	0	0				
fliq	GCF_003364335.1	5	5	0	0				
fliq	GCF_003544835.1	5	5	0	0				
fliq	GCF_003544855.1	5	5	0	0				
fliq	GCF_003544935.1	5	5	0	0				
fliq	GCF_003660105.1	5	5	0	0				
fliq	GCF_003660265.1	5	5	0	0				
fliq	GCF_003660285.1	5	5	0	0				
fliq	GCF_003660395.1	5	5	0	0				
fliq	GCF_003667345.1	5	5	0	0				
fliq	GCF_003670275.1	5	5	0	0				
fliq	GCF_003752135.1	5	5	0	0				
fliq	GCF_004214795.1	5	5	0	0				
fliq	GCF_004214815.1	5	5	0	0				
fliq	GCF_004299785.2	5	5	0	0				
fliq	GCF_004323845.1	5	5	0	0				
fliq	GCF_004803795.1	5	5	0	0				
fliq	GCF_004803815.1	5	5	0	0				
fliq	GCF_005217605.1	5	5	0	0				
fliq	GCF_005406215.1	5	5	0	0				
fliq	GCF_005406225.1	5	5	0	0				
fliq	GCF_006459125.1	5	5	0	0				
fliq	GCF_006864425.1	5	5	0	0				
fliq	GCF_008245005.1	5	5	0	0				
fliq	GCF_008245045.1	5	5	0	0				
fliq	GCF_008693005.1	5	5	0	0				
fliq	GCF_009068765.1	5	5	0	0				
fliq	GCF_009192995.1	5	5	0	0				
fliq	GCF_009258225.1	5	5	0	0				
fliq	GCF_011769985.2	5	5	0	0				
fliq	GCF_013177635.1	5	5	0	0				
fliq	GCF_013177655.1	5	5	0	0				
fliq	GCF_013201605.1	5	5	0	0				
fliq	GCF_013201625.1	5	5	0	0				
fliq	GCF_013201705.1	5	5	0	0				
fliq	GCF_013201725.1	5	5	0	0				
fliq	GCF_013201825.1	5	5	0	0				
fliq	GCF_013201935.1	5	5	0	0				
fliq	GCF_013283835.1	5	5	0	0				
fliq	GCF_013372105.1	5	5	0	0				
fliq	GCF_013372125.1	5	5	0	0				
fliq	GCF_013372145.1	5	5	0	0				
fliq	GCF_013372185.1	5	5	0	0				
fliq	GCF_013372205.1	5	5	0	0				
fliq	GCF_013372265.1	5	5	0	0				
fliq	GCF_014253065.1	5	5	0	0				
fliq	GCF_014466985.1	5	5	0	0				
fliq	GCF_014905095.1	5	5	0	0				
fliq	GCF_014905115.1	5	5	0	0				
fliq	GCF_014905135.1	5	5	0	0				
fliq	GCF_015100395.1	5	5	0	0				
fliq	GCF_015265455.1	5	5	0	0				
fliq	GCF_015265475.1	5	5	0	0				
fliq	GCF_016106035.1	5	5	0	0				
fliq	GCF_016593255.1	5	5	0	0				
fliq	GCF_016806695.1	5	5	0	0				
fliq	GCF_016937535.1	5	5	0	0				
fliq	GCF_017357825.1	5	5	0	0				
fliq	GCF_017979425.1	5	5	0	0				
fliq	GCF_017979475.1	5	5	0	0				
fliq	GCF_018145655.1	5	5	0	0				
fliq	GCF_019711685.1	5	5	0	0				
fliq	GCF_021300615.1	5	5	0	0				
fliq	GCF_021300655.1	5	5	0	0				
fliq	GCF_023646285.1	5	5	0	0				
fliq	GCF_024267655.1	5	5	0	0				
fliq	GCF_025770725.1	5	5	0	0				
fliq	GCF_026000295.1	5	5	0	0				
fliq	GCF_027859255.1	5	5	0	0				
fliq	GCF_027943725.1	5	5	0	0				
fliq	GCF_027946175.1	5	5	0	0				
fliq	GCF_028649595.1	5	5	0	0				
fliq	GCF_028751035.1	5	5	0	0				
fliq	GCF_030249845.1	5	5	0	0				
fliq	GCF_030296055.1	5	5	0	0				
fliq	GCF_900115615.1	5	5	0	0				
fliq	GCF_900187115.1	4	4	0	0				
fliq	GCF_900461455.1	5	5	0	0				
fliq	GCF_900475935.1	5	5	0	0				
fliq	GCF_900476215.1	5	5	0	0				
fliq	GCF_900478295.1	4	4	0	0				
fliq	GCF_900637395.1	5	5	0	0				
fliq	GCF_905120465.1	5	5	0	0				
fliq	GCF_905120475.1	5	5	0	0				
flir	GCF_000012965.1	4	4	0	0				
flir	GCF_000021725.1	4	4	0	0				
flir	GCF_000024885.1	5	5	0	0				
flir	GCF_000092245.1	5	5	0	0				
flir	GCF_000147355.1	5	5	0	0				
flir	GCF_000155475.1	5	5	0	0				
flir	GCF_000162575.1	5	5	0	0				
flir	GCF_000183725.1	5	5	0	0				
flir	GCF_000194135.1	5	5	0	0				
flir	GCF_000196135.1	5	5	0	0				
flir	GCF_000200595.1	5	5	0	0				
flir	GCF_000242915.1	5	5	0	0				
flir	GCF_000254135.1	5	5	0	0				
flir	GCF_000259275.1	5	5	0	0				
flir	GCF_000265295.1	5	5	0	0				
flir	GCF_000420385.1	5	5	0	0				
flir	GCF_000445475.1	5	5	0	0				
flir	GCF_000507845.1	5	5	0	0				
flir	GCF_000518225.1	5	5	0	0				
flir	GCF_000568815.1	5	5	0	0				
flir	GCF_000597725.1	5	5	0	0				
flir	GCF_000686565.1	5	5	0	0				
flir	GCF_000687535.1	5	5	0	0				
flir	GCF_000736415.1	5	5	0	0				
flir	GCF_000744435.1	5	5	0	0				
flir	GCF_000762845.2	5	5	0	0				
flir	GCF_000762875.2	5	5	0	0				
flir	GCF_000763135.2	5	5	0	0				
flir	GCF_000765805.2	5	5	0	0				
flir	GCF_000765905.2	5	5	0	0				
flir	GCF_000813325.1	5	5	0	0				
flir	GCF_000816185.1	5	5	0	0				
flir	GCF_000816305.1	5	5	0	0				
flir	GCF_000816785.1	5	5	0	0				
flir	GCF_001282945.1	5	5	0	0				
flir	GCF_001283065.1	5	5	0	0				
flir	GCF_001298465.1	5	5	0	0				
flir	GCF_001457695.1	4	4	0	0				
flir	GCF_001602095.1	5	5	0	0				
flir	GCF_001687475.2	5	5	0	0				
flir	GCF_001693335.1	5	5	0	0				
flir	GCF_001723605.1	5	5	0	0				
flir	GCF_001956695.1	5	5	0	0				
flir	GCF_002021925.1	5	5	0	0				
flir	GCF_002080395.1	5	5	0	0				
flir	GCF_002104335.1	5	5	0	0				
flir	GCF_002119425.1	4	4	0	0				
flir	GCF_002139855.1	5	5	0	0				
flir	GCF_002139875.1	5	5	0	0				
flir	GCF_002139915.1	5	5	0	0				
flir	GCF_002139935.1	5	5	0	0				
flir	GCF_002238335.1	5	5	0	0				
flir	GCF_002335445.1	5	5	0	0				
flir	GCF_002837275.1	5	5	0	0				
flir	GCF_003063245.1	5	5	0	0				
flir	GCF_003063295.1	5	5	0	0				
flir	GCF_003245365.1	5	5	0	0				
flir	GCF_003316695.1	5	5	0	0				
flir	GCF_003346775.1	5	5	0	0				
flir	GCF_003346815.1	5	5	0	0				
flir	GCF_003355515.1	5	5	0	0				
flir	GCF_003364195.1	5	5	0	0				
flir	GCF_003364205.1	5	5	0	0				
flir	GCF_003364215.1	5	5	0	0				
flir	GCF_003364255.1	5	5	0	0				
flir	GCF_003364335.1	5	5	0	0				
flir	GCF_003544835.1	5	5	0	0				
flir	GCF_003544855.1	5	5	0	0				
flir	GCF_003544935.1	5	5	0	0				
flir	GCF_003660105.1	5	5	0	0				
flir	GCF_003660265.1	5	5	0	0				
flir	GCF_003660285.1	5	5	0	0				
flir	GCF_003660395.1	5	5	0	0				
flir	GCF_003667345.1	5	5	0	0				
flir	GCF_003670275.1	5	5	0	0				
flir	GCF_003752135.1	5	5	0	0				
flir	GCF_004214795.1	5	5	0	0				
flir	GCF_004214815.1	5	5	0	0				
flir	GCF_004299785.2	5	5	0	0				
flir	GCF_004323845.1	5	5	0	0				
flir	GCF_004803795.1	5	5	0	0				
flir	GCF_004803815.1	5	5	0	0				
flir	GCF_005217605.1	5	5	0	0				
flir	GCF_005406215.1	5	5	0	0				
flir	GCF_005406225.1	5	5	0	0				
flir	GCF_005843985.1	5	5	0	0				
flir	GCF_006459125.1	5	5	0	0				
flir	GCF_006864425.1	5	5	0	0				
flir	GCF_008245005.1	5	5	0	0				
flir	GCF_008245045.1	5	5	0	0				
flir	GCF_008693005.1	5	5	0	0				
flir	GCF_009068765.1	5	5	0	0				
flir	GCF_009192995.1	5	5	0	0				
flir	GCF_009258225.1	5	5	0	0				
flir	GCF_011769985.2	5	5	0	0				
flir	GCF_013177635.1	5	5	0	0				
flir	GCF_013177655.1	5	5	0	0				
flir	GCF_013201605.1	5	5	0	0				
flir	GCF_013201625.1	5	5	0	0				
flir	GCF_013201705.1	5	5	0	0				
flir	GCF_013201725.1	5	5	0	0				
flir	GCF_013201825.1	5	5	0	0				
flir	GCF_013201935.1	5	5	0	0				
flir	GCF_013283835.1	5	5	0	0				
flir	GCF_013372105.1	5	5	0	0				
flir	GCF_013372125.1	5	5	0	0				
flir	GCF_013372145.1	5	5	0	0				
flir	GCF_013372185.1	5	5	0	0				
flir	GCF_013372205.1	5	5	0	0				
flir	GCF_013372265.1	5	5	0	0				
flir	GCF_014253065.1	5	5	0	0				
flir	GCF_014466985.1	5	5	0	0				
flir	GCF_014905095.1	5	5	0	0				
flir	GCF_014905115.1	5	5	0	0				
flir	GCF_014905135.1	5	5	0	0				
flir	GCF_015100395.1	4	4	0	0				
flir	GCF_015265455.1	5	5	0	0				
flir	GCF_015265475.1	5	5	0	0				
flir	GCF_016106035.1	5	5	0	0				
flir	GCF_016593255.1	5	5	0	0				
flir	GCF_016806695.1	5	5	0	0				
flir	GCF_016937535.1	5	5	0	0				
flir	GCF_017357825.1	5	5	0	0				
flir	GCF_017979425.1	5	5	0	0				
flir	GCF_017979475.1	5	5	0	0				
flir	GCF_018145655.1	5	5	0	0				
flir	GCF_019711685.1	5	5	0	0				
flir	GCF_021300615.1	5	5	0	0				
flir	GCF_021300655.1	5	5	0	0				
flir	GCF_023646285.1	5	5	0	0				
flir	GCF_024267655.1	5	5	0	0				
flir	GCF_025770725.1	5	5	0	0				
flir	GCF_026000295.1	5	5	0	0				
flir	GCF_027859255.1	5	5	0	0				
flir	GCF_027943725.1	4	4	0	0				
flir	GCF_027946175.1	5	5	0	0				
flir	GCF_028649595.1	5	5	0	0				
flir	GCF_028751035.1	5	5	0	0				
flir	GCF_030249845.1	5	5	0	0				
flir	GCF_030296055.1	5	5	0	0				
flir	GCF_900115615.1	5	5	0	0				
flir	GCF_900187115.1	4	4	0	0				
flir	GCF_900461455.1	5	5	0	0				
flir	GCF_900475935.1	5	5	0	0				
flir	GCF_900476215.1	5	5	0	0				
flir	GCF_900478295.1	4	4	0	0				
flir	GCF_900637395.1	5	5	0	0				
flir	GCF_905120465.1	5	5	0	0				
flir	GCF_905120475.1	5	5	0	0				
flis	GCF_000012965.1	4	4	0	0				
flis	GCF_000021725.1	4	4	0	0				
flis	GCF_000024885.1	5	5	0	0				
flis	GCF_000092245.1	5	5	0	0				
flis	GCF_000147355.1	5	5	0	0				
flis	GCF_000155475.1	5	5	0	0				
flis	GCF_000162575.1	5	5	0	0				
flis	GCF_000183725.1	5	5	0	0				
flis	GCF_000194135.1	2	2	0	0				
flis	GCF_000196135.1	5	5	0	0				
flis	GCF_000200595.1	5	5	0	0				
flis	GCF_000242915.1	5	5	0	0				
flis	GCF_000254135.1	5	5	0	0				
flis	GCF_000259275.1	5	5	0	0				
flis	GCF_000265295.1	5	5	0	0				
flis	GCF_000420385.1	2	2	0	0				
flis	GCF_000445475.1	5	5	0	0				
flis	GCF_000507845.1	5	5	0	0				
flis	GCF_000518225.1	5	5	0	0				
flis	GCF_000568815.1	5	5	0	0				
flis	GCF_000597725.1	5	5	0	0				
flis	GCF_000686565.1	5	5	0	0				
flis	GCF_000687535.1	5	5	0	0				
flis	GCF_000736415.1	5	5	0	0				
flis	GCF_000744435.1	5	5	0	0				
flis	GCF_000762845.2	5	5	0	0				
flis	GCF_000762875.2	5	5	0	0				
flis	GCF_000763135.2	5	5	0	0				
flis	GCF_000765805.2	5	5	0	0				
flis	GCF_000765905.2	5	5	0	0				
flis	GCF_000813325.1	5	5	0	0				
flis	GCF_000816185.1	5	5	0	0				
flis	GCF_000816305.1	5	5	0	0				
flis	GCF_000816785.1	5	5	0	0				
flis	GCF_001282945.1	5	5	0	0				
flis	GCF_001283065.1	5	5	0	0				
flis	GCF_001298465.1	5	5	0	0				
flis	GCF_001457695.1	4	4	0	0				
flis	GCF_001602095.1	5	5	0	0				
flis	GCF_001687475.2	5	5	0	0				
flis	GCF_001693335.1	5	5	0	0				
flis	GCF_001723605.1	5	5	0	0				
flis	GCF_001956695.1	5	5	0	0				
flis	GCF_002021925.1	5	5	0	0				
flis	GCF_002080395.1	5	5	0	0				
flis	GCF_002104335.1	5	5	0	0				
flis	GCF_002119425.1	4	4	0	0				
flis	GCF_002139855.1	5	5	0	0				
flis	GCF_002139875.1	5	5	0	0				
flis	GCF_002139915.1	5	5	0	0				
flis	GCF_002139935.1	5	5	0	0				
flis	GCF_002238335.1	5	5	0	0				
flis	GCF_002335445.1	5	5	0	0				
flis	GCF_002837275.1	5	5	0	0				
flis	GCF_003063245.1	5	5	0	0				
flis	GCF_003063295.1	5	5	0	0				
flis	GCF_003245365.1	5	5	0	0				
flis	GCF_003316695.1	5	5	0	0				
flis	GCF_003346775.1	5	5	0	0				
flis	GCF_003346815.1	5	5	0	0				
flis	GCF_003355515.1	5	5	0	0				
flis	GCF_003364195.1	5	5	0	0				
flis	GCF_003364205.1	5	5	0	0				
flis	GCF_003364215.1	5	5	0	0				
flis	GCF_003364255.1	5	5	0	0				
flis	GCF_003364335.1	5	5	0	0				
flis	GCF_003544835.1	5	5	0	0				
flis	GCF_003544855.1	5	5	0	0				
flis	GCF_003544935.1	5	5	0	0				
flis	GCF_003660105.1	5	5	0	0				
flis	GCF_003660265.1	5	5	0	0				
flis	GCF_003660285.1	5	5	0	0				
flis	GCF_003660395.1	5	5	0	0				
flis	GCF_003667345.1	5	5	0	0				
flis	GCF_003670275.1	5	5	0	0				
flis	GCF_003752135.1	5	5	0	0				
flis	GCF_004214795.1	5	5	0	0				
flis	GCF_004214815.1	5	5	0	0				
flis	GCF_004299785.2	5	5	0	0				
flis	GCF_004323845.1	5	5	0	0				
flis	GCF_004803795.1	5	5	0	0				
flis	GCF_004803815.1	5	5	0	0				
flis	GCF_005217605.1	5	5	0	0				
flis	GCF_005406215.1	5	5	0	0				
flis	GCF_005406225.1	5	5	0	0				
flis	GCF_005843985.1	5	5	0	0				
flis	GCF_006459125.1	5	5	0	0				
flis	GCF_006864425.1	5	5	0	0				
flis	GCF_008245005.1	5	5	0	0				
flis	GCF_008245045.1	5	5	0	0				
flis	GCF_008693005.1	5	5	0	0				
flis	GCF_009068765.1	5	5	0	0				
flis	GCF_009192995.1	5	5	0	0				
flis	GCF_009258225.1	5	5	0	0				
flis	GCF_011769985.2	5	5	0	0				
flis	GCF_013177635.1	5	5	0	0				
flis	GCF_013177655.1	5	5	0	0				
flis	GCF_013201605.1	5	5	0	0				
flis	GCF_013201625.1	5	5	0	0				
flis	GCF_013201705.1	5	5	0	0				
flis	GCF_013201725.1	5	5	0	0				
flis	GCF_013201825.1	5	5	0	0				
flis	GCF_013201935.1	5	5	0	0				
flis	GCF_013283835.1	5	5	0	0				
flis	GCF_013372105.1	5	5	0	0				
flis	GCF_013372125.1	5	5	0	0				
flis	GCF_013372145.1	5	5	0	0				
flis	GCF_013372185.1	5	5	0	0				
flis	GCF_013372205.1	5	5	0	0				
flis	GCF_013372265.1	5	5	0	0				
flis	GCF_014253065.1	5	5	0	0				
flis	GCF_014466985.1	4	4	0	0				
flis	GCF_014905095.1	5	5	0	0				
flis	GCF_014905115.1	5	5	0	0				
flis	GCF_014905135.1	5	5	0	0				
flis	GCF_015100395.1	3	3	0	0				
flis	GCF_015265455.1	5	5	0	0				
flis	GCF_015265475.1	5	5	0	0				
flis	GCF_016106035.1	5	5	0	0				
flis	GCF_016593255.1	5	5	0	0				
flis	GCF_016806695.1	5	5	0	0				
flis	GCF_016937535.1	5	5	0	0				
flis	GCF_017357825.1	5	5	0	0				
flis	GCF_017979425.1	5	5	0	0				
flis	GCF_017979475.1	5	5	0	0				
flis	GCF_018145655.1	5	5	0	0				
flis	GCF_019711685.1	5	5	0	0				
flis	GCF_021300615.1	5	5	0	0				
flis	GCF_021300655.1	5	5	0	0				
flis	GCF_023646285.1	5	5	0	0				
flis	GCF_024267655.1	5	5	0	0				
flis	GCF_025770725.1	5	5	0	0				
flis	GCF_026000295.1	5	5	0	0				
flis	GCF_027859255.1	5	5	0	0				
flis	GCF_027943725.1	4	4	0	0				
flis	GCF_027946175.1	3	3	0	0				
flis	GCF_028649595.1	5	5	0	0				
flis	GCF_028751035.1	5	5	0	0				
flis	GCF_030249845.1	5	5	0	0				
flis	GCF_030296055.1	5	5	0	0				
flis	GCF_900115615.1	5	5	0	0				
flis	GCF_900187115.1	4	4	0	0				
flis	GCF_900461455.1	5	5	0	0				
flis	GCF_900475935.1	5	5	0	0				
flis	GCF_900476215.1	5	5	0	0				
flis	GCF_900478295.1	4	4	0	0				
flis	GCF_900637395.1	5	5	0	0				
flis	GCF_905120465.1	5	5	0	0				
flis	GCF_905120475.1	5	5	0	0				
fliw	GCF_000021725.1	4	4	0	0				
fliw	GCF_000147355.1	5	5	0	0				
fliw	GCF_000155475.1	5	5	0	0				
fliw	GCF_000162575.1	4	4	0	0				
fliw	GCF_000183725.1	5	5	0	0				
fliw	GCF_000196135.1	5	5	0	0				
fliw	GCF_000200595.1	5	5	0	0				
fliw	GCF_000242915.1	5	5	0	0				
fliw	GCF_000254135.1	4	4	0	0				
fliw	GCF_000259275.1	5	5	0	0				
fliw	GCF_000445475.1	5	5	0	0				
fliw	GCF_000507845.1	5	5	0	0				
fliw	GCF_000686565.1	0	0	0	0				
fliw	GCF_000687535.1	5	5	0	0				
fliw	GCF_000736415.1	5	5	0	0				
fliw	GCF_000762845.2	5	5	0	0				
fliw	GCF_000762875.2	0	0	0	0				
fliw	GCF_000763135.2	5	5	0	0				
fliw	GCF_000765805.2	0	0	0	0				
fliw	GCF_000765905.2	0	0	0	0				
fliw	GCF_000816185.1	5	5	0	0				
fliw	GCF_000816305.1	5	5	0	0				
fliw	GCF_000816785.1	5	5	0	0				
fliw	GCF_001282945.1	5	5	0	0				
fliw	GCF_001283065.1	5	5	0	0				
fliw	GCF_001298465.1	5	5	0	0				
fliw	GCF_001457695.1	3	3	0	0				
fliw	GCF_001602095.1	5	5	0	0				
fliw	GCF_001687475.2	4	4	0	0				
fliw	GCF_002021925.1	5	5	0	0				
fliw	GCF_002080395.1	4	4	0	0				
fliw	GCF_002104335.1	5	5	0	0				
fliw	GCF_002139855.1	5	5	0	0				
fliw	GCF_002139875.1	5	5	0	0				
fliw	GCF_002139915.1	5	5	0	0				
fliw	GCF_002139935.1	5	5	0	0				
fliw	GCF_002238335.1	5	5	0	0				
fliw	GCF_002335445.1	5	5	0	0				
fliw	GCF_003245365.1	5	5	0	0				
fliw	GCF_003364195.1	0	0	0	0				
fliw	GCF_003364255.1	5	5	0	0				
fliw	GCF_003364335.1	5	5	0	0				
fliw	GCF_003660265.1	5	5	0	0				
fliw	GCF_003660285.1	5	5	0	0				
fliw	GCF_003660395.1	5	5	0	0				
fliw	GCF_003670275.1	5	5	0	0				
fliw	GCF_003752135.1	5	5	0	0				
fliw	GCF_004323845.1	5	5	0	0				
fliw	GCF_004803795.1	5	5	0	0				
fliw	GCF_004803815.1	5	5	0	0				
fliw	GCF_005406215.1	4	4	0	0				
fliw	GCF_005406225.1	4	4	0	0				
fliw	GCF_005843985.1	5	5	0	0				
fliw	GCF_006864425.1	5	5	0	0				
fliw	GCF_008245005.1	4	4	0	0				
fliw	GCF_008245045.1	5	5	0	0				
fliw	GCF_008693005.1	5	5	0	0				
fliw	GCF_009068765.1	5	5	0	0				
fliw	GCF_009192995.1	5	5	0	0				
fliw	GCF_009258225.1	5	5	0	0				
fliw	GCF_013177655.1	5	5	0	0				
fliw	GCF_013201605.1	5	5	0	0				
fliw	GCF_013372105.1	5	5	0	0				
fliw	GCF_013372125.1	5	5	0	0				
fliw	GCF_013372145.1	5	5	0	0				
fliw	GCF_013372185.1	5	5	0	0				
fliw	GCF_013372205.1	5	5	0	0				
fliw	GCF_014253065.1	5	5	0	0				
fliw	GCF_014905095.1	5	5	0	0				
fliw	GCF_014905115.1	5	5	0	0				
fliw	GCF_014905135.1	5	5	0	0				
fliw	GCF_015265455.1	5	5	0	0				
fliw	GCF_015265475.1	5	5	0	0				
fliw	GCF_016806695.1	4	4	0	0				
fliw	GCF_016937535.1	5	5	0	0				
fliw	GCF_017357825.1	5	5	0	0				
fliw	GCF_017979425.1	5	5	0	0				
fliw	GCF_017979475.1	5	5	0	0				
fliw	GCF_018145655.1	5	5	0	0				
fliw	GCF_019711685.1	5	5	0	0				
fliw	GCF_021300615.1	5	5	0	0				
fliw	GCF_023646285.1	5	5	0	0				
fliw	GCF_026000295.1	5	5	0	0				
fliw	GCF_027859255.1	5	5	0	0				
fliw	GCF_028649595.1	5	5	0	0				
fliw	GCF_028751035.1	5	5	0	0				
fliw	GCF_030249845.1	5	5	0	0				
fliw	GCF_900461455.1	5	5	0	0				
fliw	GCF_900475935.1	5	5	0	0				
fliw	GCF_900476215.1	5	5	0	0				
fliw	GCF_900478295.1	4	4	0	0				
fliw	GCF_900637395.1	4	4	0	0				
fliw	GCF_905120465.1	5	5	0	0				
fliw	GCF_905120475.1	5	5	0	0				
fliy	GCF_000012965.1	4	3	1	0	A.butzleri:flim/flin			
fliy	GCF_000021725.1	4	3	1	0	A.butzleri:flim/flin			
fliy	GCF_000024885.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000147355.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000155475.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000162575.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000183725.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000196135.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000200595.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000242915.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000254135.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000259275.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000265295.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000445475.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000507845.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000518225.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000568815.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000597725.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000686565.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000687535.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000736415.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000762845.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000762875.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000763135.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000765805.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000765905.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000813325.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000816185.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000816305.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_000816785.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001282945.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001283065.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001298465.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001457695.1	4	3	1	0	A.butzleri:flim/flin			
fliy	GCF_001602095.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001687475.2	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001693335.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_001723605.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002021925.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002080395.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002104335.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002139855.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002139875.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002139915.1	5	4	1	0	A.butzleri:flim/flin			
fliy	GCF_002139935.1	5	4	1	0	A.butzleri:flim/flin			
